"SD00_FileName","SD01_AnaylsisLab","SD02_LabSwap","SD03_OriginalAnalyst","SD04_AnalysisDateOrig","SD05_NameOfSurvey_WFD","SD06_SampleDate","SD07_EAOldSiteCode","SD08_EAWIMSCode","SD09_InternalSampleID","SD10_AuditAnalyst","SD11_AuditDateBaseRec","SD12_AuditDateRepSub","SD13_Comments","SD14_WaterSampleVol_ml","SD15_SubSampleVol_ml","Tax_Qual","AnalysisType","dens","prop","QA01_TotAbund","QA02_DomTax","QA03_SharedTax","QA04_Final"
"AQC Calculation Sheet_28232.xls","APEM","No","Rbass","44412","NWR","44384","HHB001P","28127","28232","EVM","44407","44407",NA,"250","25","Skeletonema","Original","662.28174636174651","0.17500000000000002","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28232.xls","APEM","No","Rbass","44412","NWR","44384","HHB001P","28127","28232","EVM","44407","44407",NA,"250","25","Skeletonema","Baseplate","1324.563492723493","0.17500000000000002","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28232.xls","APEM","No","Rbass","44412","NWR","44384","HHB001P","28127","28232","EVM","44407","44407",NA,"250","25","Skeletonema","Replicate","883.04232848232868","0.17500000000000002","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28232.xls","APEM","No","Rbass","44412","NWR","44384","HHB001P","28127","28232","EVM","44407","44407",NA,"250","25","Thalassionema","Original","441.52116424116434","0.17500000000000002","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28232.xls","APEM","No","Rbass","44412","NWR","44384","HHB001P","28127","28232","EVM","44407","44407",NA,"250","25","Thalassionema","Baseplate","883.04232848232868","0.17500000000000002","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28232.xls","APEM","No","Rbass","44412","NWR","44384","HHB001P","28127","28232","EVM","44407","44407",NA,"250","25","Thalassionema","Replicate","1324.563492723493","0.17500000000000002","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28232.xls","APEM","No","Rbass","44412","NWR","44384","HHB001P","28127","28232","EVM","44407","44407",NA,"250","25","Thalassiosira_10-50","Original","320","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28232.xls","APEM","No","Rbass","44412","NWR","44384","HHB001P","28127","28232","EVM","44407","44407",NA,"250","25","Thalassiosira_10-50","Baseplate","1480","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28232.xls","APEM","No","Rbass","44412","NWR","44384","HHB001P","28127","28232","EVM","44407","44407",NA,"250","25","Thalassiosira_10-50","Replicate","2120","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28232.xls","APEM","No","Rbass","44412","NWR","44384","HHB001P","28127","28232","EVM","44407","44407",NA,"250","25","Torodinium robustum","Baseplate","40","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28232.xls","APEM","No","Rbass","44412","NWR","44384","HHB001P","28127","28232","EVM","44407","44407",NA,"250","25","Torodinium robustum","Replicate","40","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Asterionellopsis glacialis","Original","33963.16648008956","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Asterionellopsis glacialis","Baseplate","57843.517911402538","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Asterionellopsis glacialis","Replicate","31309.794098832564","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Cerataulina pelagica","Replicate","530.67447625139937","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Ceratoneis/Nitzschia closterium/longissima","Original","2653.372381256997","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Ceratoneis/Nitzschia closterium/longissima","Baseplate","4776.070286262594","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Ceratoneis/Nitzschia closterium/longissima","Replicate","5306.7447625139939","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Chaetoceros Hyalochaetae","Original","2653.372381256997","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Chaetoceros Hyalochaetae","Baseplate","4776.070286262594","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Chaetoceros Hyalochaetae","Replicate","4245.395810011195","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Coscinodiscus_>50","Replicate","38.461538461538467","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Dactyliosolen fragilissimus","Original","99766.80153526309","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Dactyliosolen fragilissimus","Baseplate","227659.35031185034","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Dactyliosolen fragilissimus","Replicate","180959.99640172717","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Ditylum brightwellii","Original","38.461538461538467","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Ditylum brightwellii","Baseplate","230.76923076923077","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Ditylum brightwellii","Replicate","115.38461538461539","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Euglenophyceae indet","Baseplate","530.67447625139937","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Euglenophyceae indet","Replicate","530.67447625139937","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Guinardia delicatula","Original","5306.7447625139939","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Guinardia delicatula","Baseplate","12205.512953782187","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Guinardia delicatula","Replicate","1592.0234287541982","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Gyrodinium_20-50","Original","115.38461538461539","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Gyrodinium_20-50","Baseplate","153.84615384615387","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Gyrodinium_20-50","Replicate","115.38461538461539","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Gyrosigma/Pleurosigma","Baseplate","500","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Gyrosigma/Pleurosigma","Replicate","500","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Heterocapsa","Baseplate","2653.372381256997","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Heterocapsa","Replicate","1061.3489525027987","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. armoured dinoflagellate_20-50","Original","3184.0468575083964","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. armoured dinoflagellate_20-50","Baseplate","1592.0234287541982","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. armoured dinoflagellate_20-50","Replicate","1592.0234287541982","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. centric_<20","Baseplate","1061.3489525027987","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. centric_20-50","Original","346.15384615384613","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. centric_20-50","Baseplate","384.61538461538464","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. centric_20-50","Replicate","530.67447625139937","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. naked dinoflagellate_<20","Baseplate","530.67447625139937","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. naked dinoflagellate_<20","Replicate","1061.3489525027987","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. naked dinoflagellate_20-50","Baseplate","530.67447625139937","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. raphiated pennate_<20","Baseplate","530.67447625139937","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Indet. raphiated pennate_<20","Replicate","1592.0234287541982","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Leptocylindrus cf. minimus","Original","2653.372381256997","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Leptocylindrus cf. minimus","Baseplate","4245.395810011195","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Microflagellates","Original","76000.005888424013","0.017388799999999999","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Microflagellates","Baseplate","113000.00875515676","0.017388799999999999","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Microflagellates","Replicate","63000.004881193599","0.017388799999999999","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Protoperidinium_20-50","Replicate","76.923076923076934","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Pseudo-nitzschia_<4.9um","Original","76.923076923076934","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Rhizosolenia setigera","Original","153.84615384615387","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Rhizosolenia setigera","Baseplate","346.15384615384613","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Rhizosolenia setigera","Replicate","730.76923076923072","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Scrippsiella/Pentapharsodinium","Replicate","530.67447625139937","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Skeletonema","Original","19634.955621301779","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Skeletonema","Baseplate","97644.103630257494","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Skeletonema","Replicate","27064.398288821369","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Thalassionema","Baseplate","3714.7213337597959","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Thalassiosira_10-50","Original","192.30769230769232","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Thalassiosira_10-50","Baseplate","1076.9230769230769","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Thalassiosira_<10","Baseplate","530.67447625139937","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Thalassiosira_<10","Replicate","19104.281145050376","0.070000000000000007","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Trigonium alternans","Original","230.76923076923077","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Trigonium alternans","Baseplate","423.07692307692309","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28297.xls","APEM","No","Rbass","44441","AN","44390","SYK003P","LC544405","28297","EVM","44440","44428",NA,"250","25","Trigonium alternans","Replicate","76.923076923076934","1","Pass","N/A","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Asterionellopsis glacialis","Original","133.33333333333334","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Asterionellopsis glacialis","Baseplate","11038.029106029107","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Asterionellopsis glacialis","Replicate","3679.3430353430358","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Cerataulina pelagica","Original","133.33333333333334","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Cerataulina pelagica","Baseplate","200","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Ceratoneis/Nitzschia closterium/longissima","Original","5519.0145530145537","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Ceratoneis/Nitzschia closterium/longissima","Baseplate","5519.0145530145537","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Ceratoneis/Nitzschia closterium/longissima","Replicate","733.33333333333326","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Chaetoceros Hyalochaetae","Original","66.666666666666671","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Cyanobacteria indet","Replicate","3679.3430353430358","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Dactyliosolen fragilissimus","Original","1839.6715176715179","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Guinardia delicatula","Replicate","200","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Guinardia striata","Replicate","66.666666666666671","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Gyrodinium_20-50","Original","400","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Gyrodinium_20-50","Baseplate","466.66666666666669","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Gyrodinium_20-50","Replicate","666.66666666666663","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Indet. armoured dinoflagellate_20-50","Original","66.666666666666671","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Indet. armoured dinoflagellate_20-50","Baseplate","133.33333333333334","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Indet. centric_<20","Baseplate","60709.160083160095","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Indet. centric_<20","Replicate","27595.072765072768","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Indet. centric_20-50","Original","200","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Indet. centric_20-50","Baseplate","466.66666666666669","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Indet. centric_20-50","Replicate","266.66666666666669","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Indet. raphiated pennate_<20","Baseplate","5519.0145530145537","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Indet. raphiated pennate_<20","Replicate","1839.6715176715179","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Leptocylindrus cf. danicus","Baseplate","1839.6715176715179","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Mediopyxis helysia","Replicate","266.66666666666669","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Microflagellates","Original","21001.943374787788","0.0172216","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Microflagellates","Baseplate","66506.154020161339","0.0172216","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Microflagellates","Replicate","36753.400905878625","0.0172216","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Other diatoms","Baseplate","66.666666666666671","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Others others","Original","19251.781426888803","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Others others","Baseplate","25755.401247401252","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Pediastrum indet","Baseplate","133.33333333333334","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Pediastrum indet","Replicate","200","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Protoperidinium_20-50","Original","133.33333333333334","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Rhizosolenia setigera","Original","133.33333333333334","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Rhizosolenia setigera","Baseplate","66.666666666666671","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Rhizosolenia setigera","Replicate","133.33333333333334","1","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Scenedesmus","Original","104861.27650727652","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Scenedesmus","Baseplate","233638.28274428274","0.035000000000000003","Pass","Pass","Pass","Pass"
"AQC Calculation Sheet_28312.xls","APEM","No","Rbass","44441","NE","44387","TEE003P","45400834","28312","EVM","44440","44432",NA,"250","15","Scenedesmus","Replicate","97502.590436590457","0.035000000000000003","Pass","Pass","Pass","Pass"
