"SD00_FileName","SD01_AnaylsisLab","SD02_LabSwap","SD03_OriginalAnalyst","SD04_AnalysisDateOrig","SD05_NameOfSurvey_WFD","SD06_SampleDate","SD07_EAOldSiteCode","SD08_EAWIMSCode","SD09_InternalSampleID","SD10_AuditAnalyst","SD11_AuditDateBaseRec","SD12_AuditDateRepSub","SD13_Comments","SD14_WaterSampleVol_ml","SD15_SubSampleVol_ml","Tax_Qual","AnalysisType","dens","prop","QA01_TotAbund","QA02_DomTax","QA03_SharedTax","QA04_Final"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Dictyocha speculum","Replicate","200","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Dinophysis acuminata","Original","100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Dinophysis acuminata","Baseplate","100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Euglenophyceae indet","Original","27227.138461538467","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Euglenophyceae indet","Baseplate","27227.138461538467","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Euglenophyceae indet","Replicate","54454.276923076934","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Gonyaulax","Original","300","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Gonyaulax","Baseplate","300","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Gonyaulax","Replicate","200","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Guinardia delicatula","Replicate","800","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Gyrodinium_20-50","Baseplate","200","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Gyrodinium_20-50","Replicate","1000","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Heterocapsa","Original","3100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Heterocapsa","Baseplate","6900","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Heterocapsa","Replicate","17000","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Indet. armoured dinoflagellate_<20","Replicate","2722.7138461538461","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Indet. armoured dinoflagellate_20-50","Original","1200","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Indet. armoured dinoflagellate_20-50","Baseplate","900","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Indet. armoured dinoflagellate_20-50","Replicate","1100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Indet. centric_<20","Original","8168.1415384615384","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Indet. naked dinoflagellate_<20","Original","29949.852307692312","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Indet. naked dinoflagellate_<20","Replicate","2722.7138461538461","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Indet. naked dinoflagellate_20-50","Baseplate","800","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Indet. raphiated pennate_<20","Original","2722.7138461538461","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Indet. raphiated pennate_<20","Baseplate","2722.7138461538461","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Leptocylindrus cf. danicus","Original","500","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Leptocylindrus cf. danicus","Baseplate","400","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Leptocylindrus cf. danicus","Replicate","2500","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Leptocylindrus cf. minimus","Baseplate","2722.7138461538461","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Leptocylindrus cf. minimus","Replicate","10890.855384615385","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Licmophora","Replicate","100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Mesodinium rubrum","Baseplate","2722.7138461538461","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Microflagellates","Original","230399.13209093761","0.016719999999999999","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Microflagellates","Baseplate","345598.69813640637","0.016719999999999999","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Microflagellates","Replicate","409598.45705055573","0.016719999999999999","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Polykrikos","Original","1000","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Polykrikos","Baseplate","1700","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Polykrikos","Replicate","4000","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Prorocentrum micans","Original","600","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Prorocentrum micans","Baseplate","700","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Prorocentrum micans","Replicate","1500","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Protoperdinium bipes","Baseplate","2722.7138461538461","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Protoperidinium_20-50","Baseplate","100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Protoperidinium_20-50","Replicate","400","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Pseudo-nitzschia_<4.9um","Original","200","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Pseudo-nitzschia_<4.9um","Baseplate","100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Pseudo-nitzschia_>5um","Baseplate","100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Pseudo-nitzschia_>5um","Replicate","600","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Scrippsiella/Pentapharsodinium","Original","900","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Scrippsiella/Pentapharsodinium","Baseplate","2900","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Scrippsiella/Pentapharsodinium","Replicate","9100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Skeletonema","Original","947504.41846153839","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Skeletonema","Baseplate","833150.43692307698","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Skeletonema","Replicate","2317029.4830769231","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Striatella unipunctata","Baseplate","100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Striatella unipunctata","Replicate","200","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Torodinium robustum","Original","100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28488(Swap).xls","APEM","Yes","LP","44572","SW","44413","CRT001P","81920129","28488","EVM","44572","44511",NA,"250","10","Trigonium alternans","Original","100","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Alexandrium","Baseplate","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Cerataulina pelagica","Original","160","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Cerataulina pelagica","Baseplate","360","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Cerataulina pelagica","Replicate","120","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Ceratium lineatum","Original","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Ceratium lineatum","Baseplate","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Ceratoneis/Nitzschia closterium/longissima","Original","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Ceratoneis/Nitzschia closterium/longissima","Baseplate","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Chaetoceros Phaeroceros","Original","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Chaetoceros Phaeroceros","Baseplate","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Chaetoceros Hyalochaetae","Original","33440","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Chaetoceros Hyalochaetae","Baseplate","37520","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Chaetoceros Hyalochaetae","Replicate","43960","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Dictyocha speculum","Baseplate","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Gonyaulax","Baseplate","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Guinardia delicatula","Original","1160","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Guinardia delicatula","Baseplate","2800","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Guinardia delicatula","Replicate","3200","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Guinardia flaccida","Original","640","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Guinardia flaccida","Baseplate","1200","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Guinardia flaccida","Replicate","1680","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Gymnodinium_20-50","Original","120","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Gymnodinium_20-50","Baseplate","120","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Gymnodinium_20-50","Replicate","320","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Gyrodinium_>50","Original","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Gyrodinium_>50","Baseplate","320","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Gyrodinium_>50","Replicate","280","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Gyrosigma/Pleurosigma","Baseplate","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Heterocapsa","Replicate","40","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Indet. armoured dinoflagellate_<20","Original","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Indet. armoured dinoflagellate_20-50","Baseplate","600","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Indet. armoured dinoflagellate_20-50","Replicate","1000","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Indet. centric_20-50","Original","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Indet. naked dinoflagellate_<20","Replicate","6622.8174636174635","0.035000000000000003","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Indet. raphiated pennate","Baseplate","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Katodinium","Original","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Leptocylindrus cf. danicus","Original","4720","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Leptocylindrus cf. danicus","Baseplate","7760","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Leptocylindrus cf. danicus","Replicate","7280","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Leptocylindrus cf. minimus","Original","400","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Licmophora","Baseplate","40","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Licmophora","Replicate","200","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Microflagellates","Original","129792.01005618856","0.016719999999999999","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Microflagellates","Baseplate","72467.205614705279","0.016719999999999999","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Microflagellates","Replicate","69222.405363300553","0.016719999999999999","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Proboscia alata","Original","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Proboscia alata","Baseplate","240","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Proboscia alata","Replicate","160","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Prorocentrum micans","Original","400","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Prorocentrum micans","Baseplate","440","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Prorocentrum micans","Replicate","440","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Protoperdinium bipes","Original","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Protoperdinium bipes","Replicate","80","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Protoperidinium_20-50","Original","320","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Protoperidinium_20-50","Baseplate","720","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Protoperidinium_20-50","Replicate","960","1","Pass","N/A","Pass","Pass"
"ILAQC Calculation Sheet_28493(Swap21).xls","APEM","Yes","Rbass","44490","SO","44361","DRH004P","G0004251","28493","EVM","44490","44490",NA,"250","25","Protoperidinium_>50","Original","40","1","Pass","N/A","Pass","Pass"
